Unknown Number,Gene ID,Gene Type,LogFC,AveExpr,Gene Stable ID Ver,Gene name,Gene Type,Gene Start,Gene End
16026, ENSG00000250330.1, processed_pseudogene, 0.114162987827916, 3.92827589284463, ENSG00000250330.1,,processed_pseudogene,79229904,79230588,
768, ENSG00000230228.2, processed_pseudogene, -0.112255679320942, 4.78027907513921, ENSG00000230228.2,H3P1,processed_pseudogene,23949016,23949383,
2156, ENSG00000267561.2, protein_coding, -0.112314867917143, 2.06952726170733, ENSG00000267561.2,,protein_coding,86993009,87169204,
9838, ENSG00000284669.1, antisense, 0.119656576202623, 1.10700575728723, ENSG00000284669.1,,lncRNA,39148281,39172952,"novel transcript,
17408, ENSG00000253925.1, antisense, -0.125524155719318, 0.88120646445122, ENSG00000253925.1,,lncRNA,168085329,168187719,
15329, ENSG00000251887.2, snRNA, 0.192021564510951, 0.412513832669984, ENSG00000251887.2,RNU6-760P,snRNA,31832439,31832535,"RNA, U6 small nuclear 760,
5555, ENSG00000243541.3, misc_RNA, 0.111770695104851, 7.3491851643843, ENSG00000243541.3,RN7SL104P,misc_RNA,15950689,15950981,"RNA, 7SL, cytoplasmic 104,
15478, ENSG00000212296.1, snoRNA, -0.141934634871089, -1.44268439641834, ENSG00000212296.1,SNORD72,snoRNA,40832656,40832735,"small nucleolar RNA,
8314, ENSG00000237824.2, processed_pseudogene, 0.109753468273265, 6.23708618704586, ENSG00000237824.2,RPL23AP33,processed_pseudogene,184902111,184902562,
18344, ENSG00000204709.4, lincRNA, 0.118523267024248, 1.17999733144826, ENSG00000204709.4,LINC01556,lncRNA,28943877,28944537,
7880, ENSG00000200377.1, snoRNA, -0.114813071592788, 1.5033404583893, ENSG00000200377.1,,snoRNA,153446813,153446883,
3468, ENSG00000227295.2, processed_pseudogene, 0.122119600018476, 7.5663571811662, ENSG00000227295.2,ELL2P1,processed_pseudogene,158175850,158177755,
5024, ENSG00000231582.2, processed_pseudogene, -0.132213163030914, -1.06752494173487, ENSG00000231582.2,MTND4LP21,processed_pseudogene,235541412,235541706,
5615, ENSG00000228950.1, lincRNA, 0.111505567523315, 5.89112837614948, ENSG00000228950.1,,lncRNA,20451042,20452947,
3678, ENSG00000225122.1, unprocessed_pseudogene, 0.11691129963961, 0.235220790746262, ENSG00000225122.1,,unprocessed_pseudogene,163422405,163423164,"eukaryotic translation initiation factor 3, subunit 1 alpha,
15935, ENSG00000199645.1, snRNA, -0.129952491010778, -0.158091722824564, ENSG00000199645.1,RNU6-1330P,snRNA,74779309,74779413,"RNA, U6 small nuclear 1330,
12885, ENSG00000248936.1, antisense, -0.114769098835304, 6.59533506337212, ENSG00000248936.1,,lncRNA,37588087,37588875,
1856, ENSG00000233877.2, processed_pseudogene, -0.120042729923839, -1.04966113796892, ENSG00000233877.2,,processed_pseudogene,64941979,64942365,
9663, ENSG00000234158.1, processed_pseudogene, 0.123270963023891, 0.742831153164161, ENSG00000234158.1,RPEP2,processed_pseudogene,26015669,26016369,
4208, ENSG00000235748.1, processed_pseudogene, -0.109503884851604, 4.22446084338742, ENSG00000235748.1,SEPTIN14P12,processed_pseudogene,197138748,197139307,
1476, ENSG00000227857.2, antisense, 0.122351888751645, 3.7614516970935, ENSG00000227857.2,,lncRNA,46134531,46139081,
1644, ENSG00000237279.2, processed_pseudogene, -0.133813905038351, -1.36304642613768, ENSG00000237279.2,H3P2,processed_pseudogene,52943536,52943930,
5406, ENSG00000283394.1, miRNA, -0.11034390143318, 4.02512221575701, ENSG00000283394.1,MIR7515,miRNA,6650373,6650439,
8286, ENSG00000223873.1, processed_pseudogene, 0.113903716558239, 0.653740063396228, ENSG00000223873.1,SAP18P2,processed_pseudogene,181694442,181694900,
8805, ENSG00000278004.1, misc_RNA, -0.112483506531681, 4.36028381306737, ENSG00000278004.1,,misc_RNA,217283370,217283523,
23, ENSG00000236679.2, processed_pseudogene, 0.134669066242443, -0.941159127119486, ENSG00000236679.2,RPL23AP24,processed_pseudogene,347982,348366,
13302, ENSG00000251424.1, unprocessed_pseudogene, 0.123174288484302, -1.3151350303845, ENSG00000251424.1,,unprocessed_pseudogene,68834213,68834368,
8456, ENSG00000270757.1, protein_coding, 0.142141486769194, 0.290378214491614, ENSG00000270757.1,HSPE1-MOB4,protein_coding,197500413,197550726,
13922, ENSG00000250966.2, processed_pseudogene, 0.116747430267122, 0.823063475842561, ENSG00000250966.2,H3P14,processed_pseudogene,112564988,112565398,
11369, ENSG00000174715.7, processed_pseudogene, 0.179556076417771, -0.88680844481819, ENSG00000174715.7,PPIAP72,processed_pseudogene,138643874,138644694,
18501, ENSG00000233529.1, antisense, -0.124031382686315, -1.39519078746717, ENSG00000233529.1,HCG21,lncRNA,30945979,30954862,
11070, ENSG00000266383.1, miRNA, -0.127394375787741, 2.20223005387205, ENSG00000266383.1,MIR5002,miRNA,124132929,124133025,
1921, ENSG00000233589.1, antisense, 0.115635595943556, 2.81852870568593, ENSG00000233589.1,,lncRNA,68479129,68483539,
5073, ENSG00000252371.1, snRNA, 0.114850776644277, -1.23088194075876, ENSG00000252371.1,RNU6-725P,snRNA,238325687,238325788,"RNA, U6 small nuclear 725,
14397, ENSG00000243417.1, processed_pseudogene, -0.116709270280422, 1.31809482396809, ENSG00000243417.1,RPS3AP18,processed_pseudogene,152551277,152552364,
3693, ENSG00000225487.2, processed_pseudogene, 0.113249428722142, 1.3587927730361, ENSG00000225487.2,RPL35AP7,processed_pseudogene,164921318,164921629,
14955, ENSG00000275733.1, processed_pseudogene, -0.109775017034949, 5.00272374331764, ENSG00000275733.1,,processed_pseudogene,2261859,2262023,
10796, ENSG00000242836.1, unprocessed_pseudogene, 0.16501935153028, 0.0757156619636704, ENSG00000242836.1,MTCO3P35,unprocessed_pseudogene,106896891,106897671,
6002, ENSG00000224739.2, lincRNA, -0.111750127880581, 4.11690583432019, ENSG00000224739.2,,lncRNA,43001355,43006060,
11549, ENSG00000242791.2, lincRNA, -0.113188169390147, 5.68123759383293, ENSG00000242791.2,PFN2-AS1,lncRNA,149976755,149979355,
14451, ENSG00000249127.1, unprocessed_pseudogene, 0.117696703279475, -1.2219569868047, ENSG00000249127.1,MTND3P3,unprocessed_pseudogene,155456638,155456981,
12103, ENSG00000277118.1, misc_RNA, -0.113202723183459, 4.88423709976602, ENSG00000277118.1,Metazoa_SRP,misc_RNA,186076306,186076591,
18929, ENSG00000207371.1, misc_RNA, 0.123819140580063, -1.37583234467477, ENSG00000207371.1,Y_RNA,misc_RNA,41917416,41917526,
10800, ENSG00000250630.1, unprocessed_pseudogene, -0.11542362889645, 3.50899992774338, ENSG00000250630.1,MTCO1P35,unprocessed_pseudogene,106900854,106901081,
9260, ENSG00000218416.4, processed_transcript, 0.118638876205168, -1.19688682784277, ENSG00000218416.4,GPC1-AS1,lncRNA,240449315,240456714,
6303, ENSG00000270437.1, processed_pseudogene, -0.115114200786953, 2.30628561424653, ENSG00000270437.1,,processed_pseudogene,63083008,63087322,
279, ENSG00000238290.1, lincRNA, -0.113294875099262, 7.284574991295, ENSG00000238290.1,ERRFI1-DT,lncRNA,8026738,8122702,
5828, ENSG00000278908.1, TEC, 0.116015805237024, 3.3269787005445, ENSG00000278908.1,,TEC,30677762,30679895,
15706, ENSG00000276233.1, misc_RNA, 0.116823280449266, 4.9026208873122, ENSG00000276233.1,,misc_RNA,60546219,60546349,
7513, ENSG00000185631.7, processed_pseudogene, 0.128177230703462, 1.6339634386098, ENSG00000185631.7,RPL14P6,processed_pseudogene,128203361,128203775,
11903, ENSG00000260217.1, lincRNA, -0.110824372903135, 6.69071078478799, ENSG00000260217.1,,lncRNA,175938929,175941037,
7678, ENSG00000252688.1, snRNA, -0.112291368803356, 8.80800945199096, ENSG00000252688.1,RNU6-579P,snRNA,133333829,133333930,"RNA, U6 small nuclear 579,
3814, ENSG00000283340.1, miRNA, -0.109607792528491, 6.47074225460898, ENSG00000283340.1,MIR3119-1,miRNA,170151378,170151462,
8437, ENSG00000252923.1, scaRNA, -0.114364355819049, 1.1031705651625, ENSG00000252923.1,,scaRNA,196686148,196686330,
5659, ENSG00000234946.1, processed_pseudogene, -0.111816782524306, 6.02574260655076, ENSG00000234946.1,SDHCP3,processed_pseudogene,23943846,23944351,
13883, ENSG00000263940.2, misc_RNA, 0.11429227536091, 1.71900754377446, ENSG00000263940.2,RN7SL275P,misc_RNA,110117736,110118070,"RNA, 7SL, cytoplasmic 275,
15995, ENSG00000284762.1, protein_coding, 0.124521326714571, -1.25426057162613, ENSG00000284762.1,,protein_coding,77086732,77427124,
14953, ENSG00000249731.1, lincRNA, 0.112143050688788, 0.11893227764006, ENSG00000249731.1,,lncRNA,1968094,1969013,
8631, ENSG00000207406.1, snoRNA, 0.128608877526855, -1.15453754912165, ENSG00000207406.1,SNORA41,snoRNA,206162228,206162359,"small nucleolar RNA,
7539, ENSG00000252223.1, snRNA, 0.112783937807602, 6.01362078571131, ENSG00000252223.1,RNU6-1049P,snRNA,130109204,130109310,"RNA, U6 small nuclear 1049,
17982, ENSG00000207419.1, snoRNA, -0.170641019791202, 0.495949386027274, ENSG00000207419.1,,snoRNA,11709819,11709960,
6381, ENSG00000223859.1, lincRNA, -0.114343739743437, 5.33471012286303, ENSG00000223859.1,,lncRNA,67040546,67041966,
18650, ENSG00000196301.3, unprocessed_pseudogene, 0.113400788509292, 0.22453748421963, ENSG00000196301.3,HLA-DRB9,unprocessed_pseudogene,32459821,32473500,"major histocompatibility complex, class II,
7240, ENSG00000265682.1, miRNA, -0.110168251539852, 4.03823517277131, ENSG00000265682.1,MIR4267,miRNA,110069961,110070042,
18915, ENSG00000230913.1, processed_pseudogene, -0.109609794366626, 5.07726987507369, ENSG00000230913.1,NPM1P51,processed_pseudogene,41666906,41667649,
7974, ENSG00000271924.1, rRNA_pseudogene, -0.109431992142654, 3.71983991376017, ENSG00000271924.1,RNA5SP108,rRNA_pseudogene,161409554,161409670,"RNA,
15209, ENSG00000212278.1, snoRNA, -0.1103954016165, 4.06728518466885, ENSG00000212278.1,SNORD81,snoRNA,18236123,18236196,
16269, ENSG00000227836.1, processed_pseudogene, 0.113929228433142, 5.77753359916908, ENSG00000227836.1,,processed_pseudogene,96942299,96943184,
11423, ENSG00000242104.5, transcribed_unitary_pseudogene, 0.11259434677248, 5.84839008108337, ENSG00000242104.5,LINC02618,transcribed_unitary_pseudogene,141660536,141729405,
14075, ENSG00000201297.1, misc_RNA, 0.116293056200168, 3.19138200908362, ENSG00000201297.1,Y_RNA,misc_RNA,125362819,125362929,
15322, ENSG00000249114.1, sense_intronic, 0.115031992884203, 2.2887618571273, ENSG00000249114.1,,lncRNA,31738269,31738660,
18213, ENSG00000218690.2, transcribed_unprocessed_pseudogene, 0.137042397919857, -1.52703271315895, ENSG00000218690.2,H2AC10P,transcribed_unprocessed_pseudogene,26272021,26272701,"H2A clustered histone 10,
1875, ENSG00000224570.1, processed_pseudogene, -0.109442844843241, 6.33432877741144, ENSG00000224570.1,,processed_pseudogene,65576129,65578380,
14161, ENSG00000250865.1, lincRNA, -0.108699581085393, 6.73146001665315, ENSG00000250865.1,,lncRNA,135792384,135805904,
7344, ENSG00000225398.3, unprocessed_pseudogene, 0.117523950332334, 1.94959542279402, ENSG00000225398.3,PGM5P4,unprocessed_pseudogene,113541937,113563298,
5689, ENSG00000207069.1, misc_RNA, -0.115183768602091, 1.37667007663624, ENSG00000207069.1,Y_RNA,misc_RNA,25008845,25008946,
12458, ENSG00000239247.3, misc_RNA, 0.111306275569284, 1.66159723424695, ENSG00000239247.3,RN7SL589P,misc_RNA,2316197,2316506,"RNA, 7SL, cytoplasmic 589,
5962, ENSG00000225900.1, processed_pseudogene, -0.111276265509475, 4.66963791561803, ENSG00000225900.1,HSPE1P13,processed_pseudogene,39098149,39098445,
14167, ENSG00000250665.1, lincRNA, -0.110332591594173, 0.492739720372978, ENSG00000250665.1,,lncRNA,136125909,136138874,
11626, ENSG00000240048.1, processed_pseudogene, 0.124058580873941, -1.45427359243882, ENSG00000240048.1,DDX50P2,processed_pseudogene,154352136,154354799,
11568, ENSG00000244668.1, processed_pseudogene, -0.111317072099908, 5.82785042365532, ENSG00000244668.1,SNRPCP3,processed_pseudogene,150719997,150720836,
2822, ENSG00000203825.4, unprocessed_pseudogene, -0.109340034459049, 2.62682848068055, ENSG00000203825.4,,unprocessed_pseudogene,143541768,143572834,
11998, ENSG00000199839.1, rRNA, 0.113996995637298, -0.512195375239476, ENSG00000199839.1,RNA5SP150,rRNA,181822872,181822990,"RNA,
18828, ENSG00000226976.3, processed_pseudogene, -0.113927089353084, 3.65938000068859, ENSG00000226976.3,COX6A1P2,processed_pseudogene,37044860,37045189,
6849, ENSG00000241566.1, IG_V_gene, 0.119930878922342, -1.18957958452342, ENSG00000241566.1,IGKV2D-24,IG_V_gene,90004797,90005629,
4901, ENSG00000226920.1, 3prime_overlapping_ncRNA, 0.119701783922023, -1.31046023723808, ENSG00000226920.1,,lncRNA,229440284,229441020,
18550, ENSG00000201785.1, snoRNA, -0.11953470854117, 1.8059419359443, ENSG00000201785.1,SNORD117,snoRNA,31536374,31536449,"small nucleolar RNA,
8935, ENSG00000202016.1, snRNA, 0.111570479698667, 2.58153989636398, ENSG00000202016.1,RNU6-619P,snRNA,222498291,222498398,"RNA, U6 small nuclear 619,
11039, ENSG00000160124.9, protein_coding, 0.119778794332828, 2.56818876260264, ENSG00000160124.9,MIX23,protein_coding,122359591,122383231,
15009, ENSG00000283420.1, miRNA, 0.108481747013078, 6.61093613542145, ENSG00000283420.1,MIR4278,miRNA,6827853,6827921,
13501, ENSG00000251019.1, processed_pseudogene, -0.109052241569993, 2.93891235983488, ENSG00000251019.1,HIGD1AP13,processed_pseudogene,78648954,78649242,
12731, ENSG00000249998.1, lincRNA, 0.119237081500142, 0.634323496315759, ENSG00000249998.1,,lncRNA,16973275,17073903,
8800, ENSG00000236295.1, lincRNA, -0.115821491440395, 4.26009366977426, ENSG00000236295.1,,lncRNA,216870441,216873932,
11612, ENSG00000241912.1, lincRNA, -0.118807385841507, 4.12627376295105, ENSG00000241912.1,,lncRNA,153376831,153377562,
6029, ENSG00000285542.1, protein_coding, 0.116678585500537, -0.493603964628465, ENSG00000285542.1,,protein_coding,44168851,44320310,"novel protein,
5230, ENSG00000202079.1, misc_RNA, -0.110806480500478, 4.74298308648343, ENSG00000202079.1,Y_RNA,misc_RNA,247294835,247294941,
8535, ENSG00000249177.1, unprocessed_pseudogene, 0.124652558535241, -1.00259531140357, ENSG00000249177.1,MTND4P29,unprocessed_pseudogene,201554384,201556051,
6948, ENSG00000274028.1, unprocessed_pseudogene, 0.126590671916441, 0.237412831905229, ENSG00000274028.1,,unprocessed_pseudogene,95588149,95589253,"tripartite motif-containing 51B,
9302, ENSG00000235351.1, antisense, 0.118196836180571, 2.03044231131618, ENSG00000235351.1,,lncRNA,241724615,241725693,
13743, ENSG00000250300.1, unprocessed_pseudogene, 0.111370268457461, 7.38146409307795, ENSG00000250300.1,,unprocessed_pseudogene,99469598,99498698,
431, ENSG00000226166.2, processed_pseudogene, -0.109322431172717, 4.62384814830256, ENSG00000226166.2,,processed_pseudogene,12692909,12693020,
16671, ENSG00000231585.1, antisense, -0.108667140734562, 5.43309109266019, ENSG00000231585.1,,lncRNA,132011448,132013199,
7272, ENSG00000230499.1, lincRNA, -0.111771241322918, 6.06470219890247, ENSG00000230499.1,,lncRNA,111195963,111206494,
10735, ENSG00000277000.1, unprocessed_pseudogene, -0.113833308217144, 3.6926829538638, ENSG00000277000.1,DUSP12P1,unprocessed_pseudogene,100221268,100223858,
8778, ENSG00000231092.1, antisense, 0.118475820519372, 6.91691165460552, ENSG00000231092.1,,lncRNA,216259595,216266130,
6272, ENSG00000213486.3, processed_pseudogene, -0.116146255533211, -1.13784189784163, ENSG00000213486.3,,processed_pseudogene,61710076,61710978,
9798, ENSG00000222208.1, rRNA_pseudogene, -0.108913657100837, 6.1637861100906, ENSG00000222208.1,RNA5SP129,rRNA_pseudogene,37341649,37341766,"RNA,
3232, ENSG00000263841.2, misc_RNA, 0.112082334592385, 1.22737495617545, ENSG00000263841.2,RN7SL44P,misc_RNA,153500463,153500764,"RNA, 7SL, cytoplasmic 44,
16167, ENSG00000284447.1, miRNA, -0.108963143672975, 4.47974652916007, ENSG00000284447.1,MIR9-2,miRNA,88666853,88666939,
16611, ENSG00000251072.2, lincRNA, 0.127023779364707, 1.68490390591192, ENSG00000251072.2,LMNB1-DT,lncRNA,126751963,126776486,
3592, ENSG00000232879.2, processed_pseudogene, 0.121716116025908, 0.275226811251331, ENSG00000232879.2,GLRX5P2,processed_pseudogene,161034834,161035006,
17981, ENSG00000277473.1, misc_RNA, 0.123730089621432, -0.0464690001085901, ENSG00000277473.1,Metazoa_SRP,misc_RNA,11644067,11644343,
11818, ENSG00000270135.1, antisense, 0.109830072212778, 0.0169754093567588, ENSG00000270135.1,,lncRNA,169793495,169793966,"novel transcript,
13696, ENSG00000249951.1, lincRNA, 0.118638321126606, -1.41721259672549, ENSG00000249951.1,,lncRNA,94675245,94702570,
16325, ENSG00000207077.1, snRNA, -0.107615887326315, 2.65426969384563, ENSG00000207077.1,RNU6-1119P,snRNA,100153672,100153779,"RNA, U6 small nuclear 1119,
1633, ENSG00000228929.1, processed_pseudogene, 0.111050007867472, 7.92798554124098, ENSG00000228929.1,RPS13P2,processed_pseudogene,52772194,52772648,
1608, ENSG00000228369.2, antisense, 0.125659469840174, 2.5203359295411, ENSG00000228369.2,TXNDC12-AS1,lncRNA,52050918,52052683,
13392, ENSG00000249976.2, processed_pseudogene, 0.112361245755545, -0.0882340691256207, ENSG00000249976.2,,processed_pseudogene,73337233,73337771,"zinc finger,
8867, ENSG00000280537.2, protein_coding, 0.118783242059514, 1.38926776228733, ENSG00000280537.2,,protein_coding,219075329,219170827,"novel protein,
14587, ENSG00000240772.3, misc_RNA, 0.114262006219807, 2.18466375581221, ENSG00000240772.3,RN7SL776P,misc_RNA,167400495,167400762,"RNA, 7SL, cytoplasmic 776,
16607, ENSG00000230929.5, processed_pseudogene, -0.109386633585679, 5.79709833969331, ENSG00000230929.5,,processed_pseudogene,126628019,126628319,"ribosomal protein, large,
11375, ENSG00000244578.1, lincRNA, 0.110942173863202, 4.95035906497189, ENSG00000244578.1,LINC01391,lncRNA,138935189,138944020,
15568, ENSG00000259663.2, antisense, 0.12908414180607, 0.000497762073659, ENSG00000259663.2,ISL1-DT,lncRNA,51372736,51383332,
13781, ENSG00000248971.2, processed_pseudogene, 0.158140165688265, 2.38910278713949, ENSG00000248971.2,KRT8P46,processed_pseudogene,102728746,102730171,
7619, ENSG00000283865.1, unprocessed_pseudogene, 0.147492332561867, -0.784096648306619, ENSG00000283865.1,MTND3P18,unprocessed_pseudogene,131379743,131380083,
10200, ENSG00000228337.1, processed_pseudogene, 0.110616827326382, 1.26283052360734, ENSG00000228337.1,PPIAP69,processed_pseudogene,50685551,50685791,
15790, ENSG00000249238.1, processed_pseudogene, 0.115424787928965, 0.759834745370876, ENSG00000249238.1,BCL9P1,processed_pseudogene,67636382,67638942,
15418, ENSG00000244073.1, processed_pseudogene, 0.110598698070188, 5.72497451723867, ENSG00000244073.1,RPS4XP6,processed_pseudogene,37085056,37085852,
14017, ENSG00000200553.1, misc_RNA, 0.11090567913408, 2.70514731113234, ENSG00000200553.1,Y_RNA,misc_RNA,119947131,119947232,
11472, ENSG00000222778.1, rRNA_pseudogene, 0.117222669453177, 3.82438656411988, ENSG00000222778.1,RNA5SP144,rRNA_pseudogene,144186905,144187020,"RNA,
4167, ENSG00000236069.2, lincRNA, 0.125742791014583, -0.019586841351266, ENSG00000236069.2,,lncRNA,192517190,192538102,
2323, ENSG00000234422.1, processed_pseudogene, 0.112721952649343, 3.16689684816779, ENSG00000234422.1,UBE2WP1,processed_pseudogene,96418594,96418933,
9277, ENSG00000233392.5, processed_transcript, 0.109551479483939, 7.39081298112432, ENSG00000233392.5,UICLM,lncRNA,240954617,240967451,
11830, ENSG00000201342.1, snRNA, -0.112622060976814, 2.64045985881352, ENSG00000201342.1,RNU4-38P,snRNA,170057301,170057429,"RNA, U4 small nuclear 38,
